video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513119006086365958,,trubells sal vinnig slaap 🤣,Trubells will sleep quickly,🤣,,,,1,27,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513073713823908613,,Probeer Kaapstad boet,Trying Cape Town Boet,,,,,0,21,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513058694432506629,,Tik,Only,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513115289795592965,7.513058694432507e+18,Glad nie 1jaar en 3 maande skoon 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Not at all 1 year and 3 months clean,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Tik,7.513058694432507e+18,Only,18,36,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513238620285158200,,@tinusmartignone hoekom praat die manne nooit van Krugersdorp nie? @,@tinusmarignone Why does the men never talk about Krugersdorp? @,,,,,0,64,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513246261949301510,7.513238620285158e+18,Hi ek saal n video more maak van julle in krugersdorp onthou my net asb more ogend lekker slaap van trubells,Hi I Sadly Make a Video More Make You In Krugersdorp Remember Me Just More morning Sleep from Trubells,,@tinusmartignone hoekom praat die manne nooit van Krugersdorp nie? @,7.513238620285158e+18,@tinusmarignone Why does the men never talk about Krugersdorp? @,0,102,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512824746862641928,,😂😂😂😂😂😂😂😂😂👍👍👍👍👍👍👍👍👍🙏🙏🙏🙏🙏🙏🙏🙏🙏nice video😂😂😂,nice video,😂😂😂😂😂😂😂😂😂👍👍👍👍👍👍👍👍👍🙏🙏🙏🙏🙏🙏🙏🙏🙏😂😂😂,,,,30,10,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513113780882113286,7.512824746862642e+18,Dankie yster 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂Jy is n champ,Thanks iron you are a champ,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂👍👍👍👍👍👍👍👍👍🙏🙏🙏🙏🙏🙏🙏🙏🙏nice video😂😂😂,7.512824746862642e+18,nice video,21,27,1,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513130860759401221,,is jou naam nou ni wee troubles nie😂,is your name now not wee troubles,😂,,,,1,33,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513067776371786502,,maak ene van Heidelberg en Tag my asb,make one of Heidelberg and Tag me please,,,,,0,40,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513115120114434872,7.513067776371787e+18,Ek maak so 😂😂😂😂😂😂,I make that way,😂😂😂😂😂😂,maak ene van Heidelberg en Tag my asb,7.513067776371787e+18,make one of Heidelberg and Tag me please,6,15,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512830444728369976,,fok sorry chom ni jou daar gesien,fuck sorry chom ni you seen there,,,,,0,33,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513091686807044869,,gaan jy die hond ook vat asb😆,are you going to take the dog too please,😆,,,,1,40,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513073707469275960,,stem saam 🤣🤣🤣,agree,🤣🤣🤣,,,,3,5,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513182835860669190,,jy is cool ou trubels😄,you are cool old trubels,😄,,,,1,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513188507516338950,7.513182835860669e+18,Dankie roelien🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,Thanks Roelien,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,jy is cool ou trubels😄,7.513182835860669e+18,you are cool old trubels,21,14,1,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513113670815384342,,wys my kom jbay toe,show me coming to jbay,,,,,0,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513074397240312582,,#beyers_boertjie,#beyers_boerjie,,,,,0,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513095942456361733,,Botha Botha botha😅,Bonga Botha Botta,😅,,,,1,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513044318061347640,,Verkoop my daai klein bike. Ek soek so pit bike vir my kind,Sell ​​me that little bike. I'm looking for so pit bike for my child,,,,,0,68,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513079103398937349,,jy seker vol tuk,you sure full of tuk,,,,,0,20,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513112772248896261,7.513079103398938e+18,Née skoon vir n jaar en drie maande😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Née clean for a year and three months,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,jy seker vol tuk,7.513079103398938e+18,you sure full of tuk,27,37,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504204043889083191,,We love you guys 🥰 don't go there.,We love you guys  don't go there.,🥰,,,,1,33,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504037242399195922,,These are the people we should stand with. 💯.... This refugee thing will only make us stronger and appreciate each other,These are the people we should stand with. .... This refugee thing will only make us stronger and appreciate each other,💯,,,,1,119,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7509170040102814469,,Salute proud South African🇿🇦,Salute proud South African,,,,,0,26,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507553155128689414,,🤣🤣🤣🤣 laugh from Namibia 🇳🇦,laugh from Namibia,🤣🤣🤣🤣,,,,4,18,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504934804803453701,,ons sal lewe ons sal sterwe vir jou SuidAfrika,We will live we will die for your South Africa,,,,,0,46,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504284255544967942,,Ek stem met jou boeta Jy’s nie ñ bang broek my maat South Africa 🇿🇦 vir Ons almal se land boeta 💪🏻🔥🔥🔥,I agree with you Boeta you are not a scared pants my partner South Africa for all of our country Boeta,💪🏻🔥🔥🔥,,,,5,102,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504192841527067397,,awee ma se kind,awee ma se kind,,,,,0,15,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504192758313239301,7.504192841527068e+18,🥰🥰🥰🥰🥰🥰,,🥰🥰🥰🥰🥰🥰,awee ma se kind,7.504192841527068e+18,awee ma se kind,6,0,1,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504686684048327429,,Real buur,Real neighbor,,,,,0,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504374237122855735,,Very good my brother this is our land.,Very good my brother this is our land.,,,,,0,38,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504500185096569606,,yes true south Africa it's our land,yes true south Africa it's our land,,,,,0,35,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504747524738548535,,You look tough😂😅😂 but jy is reg Meneer. BLY in Suid Afrika,You look tough but you are right sir. Stay in South Africa,😂😅😂,,,,3,58,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504222318643479301,,that's the real Afrikanner we know and love...big up Broer,that's the real Afrikanner we know and love...big up Broer,,,,,0,58,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504360217241748230,,acting skill needs Leon Schuster 🤣🤣🤣,acting skill needs Leon Schuster,🤣🤣🤣,,,,3,32,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505704348203369222,,protect this man.🔥😭,protect this man.,🔥😭,,,,2,17,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7512007278703641400,,My name is Martin😂,My name is Martin,😂,,,,1,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496503779845833477,,"😂😂😂😂
Jy moet dai cheap goed wat jy rook los dit tas jou bruin aan...",You need to cheap things that you smoke release it to your brown ...,😂😂😂😂,,,,4,68,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7498032431233663750,,this guy must be from China Mall,this guy must be from China Mall,,,,,0,32,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7499418035048989445,,Ag asb kom doen my die guns.... Eks in brakpan... Lets do it...,Ah please come and do me the favor .... ex in brakpan ... lets do it ...,,,,,0,72,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7511409960649212728,,Jy is die perfekte voorbeeld om vir kinders te wys hoekom jy nooit met of by dwelms betrokke moet raak nie!!! Dankie vor jou insette!!!!,You are the perfect example to show children why you should never get involved with or in drugs !!! Thanks for your input !!!!,,,,,0,126,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7508626454779822854,,"you will get into trouble.....trubbles...lol
so early you made my day....lol keep it up I love your show✌️","you will get into trouble.....trubbles...lol
so early you made my day....lol keep it up I love your show",✌,,,,1,104,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496507365665030967,,Dr_philips2.0 ander chapter,Dr_philips2.0 ander chapter,,,,,0,27,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7504407920220046085,,ja Danville special...,ja Danville special...,,,,,0,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7505688926176658181,,Brakpan,Brakpan,,,,,0,7,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7503166274114913079,,just seker Nie petrol geld Nie,Just sure not gasoline money,,,,,0,28,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7511697423639593733,,Begin so lank ek is oppad,Starts as long as i'm on my way,,,,,0,31,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497715143284507397,,Dr Phillips van Temu 2.0,Dr Phillips Van this 2.0,,,,,0,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7498587013533369143,,Kom maak gou draai hier in Suid Wes A.K.A Namibia chom....🤣🤣🤣🤣,Come and make a hurry here in South West A.K.A Namibia Chom ....,🤣🤣🤣🤣,,,,4,64,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496779001668830007,,Troubles??? or Trubells???,Troubles??? or Trubells???,,,,,0,26,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496781592502092549,7.49677900166883e+18,@trubells 😂😂😂😂😂😂😂😂😂,@Brubells,😂😂😂😂😂😂😂😂😂,Troubles??? or Trubells???,7.49677900166883e+18,Troubles??? or Trubells???,9,9,1,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7504205439979864837,,Jy moet Dr phillips challenge en ons wil dit sien,You need to see Dr Phillips Challenge and we want to see it,,,,,0,59,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7504215082684564230,,dr Phillips kom in,Dr Phillips ko and,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496547731859587895,,tiktok maak die mense sterk,Tiktok makes the people strong,,,,,0,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496845411074196229,,hy en grandpa werk nie uit,He and Grandpa do not work out,,,,,0,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496956151167189791,,Kom lichtenburg toe,Come to Lichtenburg,,,,,0,19,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7498377686180659973,,jy sal wens om in Brakpan te bly...beste plek ooit...sal enige tyd terug gaan....o ja...jys commen!!!,You will wish to stay in Brakpan ... Best place ever ... will go back anytime .... oh yeah ... You Commen !!!,,,,,0,109,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497616716982190854,,Ek het jou naam heel verkeerd gelees,I have read your name very wrong,,,,,0,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497667304202732343,,ek soek ook n lekker match kom by 66 Germaims se jy soek vir Giovanni,I am also looking for a nice match to come at 66 Germaims' you are looking for Giovanni,,,,,0,87,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497271491967107846,,Is phillips nie genoeg met sy sterk speel nie,Is Phillips not enough with his strong play,,,,,0,43,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496623812353917701,,aai en daar slaap jy weer aleen😂😂😂,Aai and there you sleep alone again,😂😂😂,,,,3,35,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496959090162647813,,dankie tog Ek Kom Pretoria tou Nd sook e meeting,Thank goodness I come to Pretoria TOU ND SOKE E MEETING,,,,,0,55,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496542082325119750,,🤣🤣🤣😎😎😎vat hulle trubells,Vat Hulle Trubells,🤣🤣🤣😎😎😎,,,,6,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496515198930584325,,Daspoort,Daspoort,,,,,0,8,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496600223264932663,,My name is Martin....,My name is Martin....,,,,,0,21,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496974633100395270,,ag asb ou fkn hop hop spinnekop,Ah please old fkn hop hop spider,,,,,0,32,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7503878883993977605,,Out of breath from just jumping around 😂😂😂😂now you still want to fight😂😂😂😁😁,Out of breath from just jumping around now you still want to fight,😂😂😂😂😂😂😂😁😁,,,,9,66,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506972320846578438,,so says the guy staying in the Wendy house 🤣,so says the guy staying in the Wendy house,🤣,,,,1,42,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496605508879729413,,dr Phillips van temu,Dr Phillips van to,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497581308752364293,,did someone order dr phillips from shein?😂😂😂,did someone order dr phillips from shein?,😂😂😂,,,,3,41,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496766058729947910,,hoelank doen jy al trompopies,How long do you do trumpets already,,,,,0,35,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7497160510383768375,,emotional damage,emotional damage,,,,,0,16,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496663984247882503,,my name is Jeff 😏,my name is Jeff,😏,,,,1,15,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506795094075458309,,Trouble se wind is uit😂😅,Trouble se wind is out,😂😅,,,,2,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7510238685415523077,,Is skool vakansie nie al viby nie😂,Is school vacation not already viby,😂,,,,1,35,0,Chaos,Unclear
